,image_id,split,sat_image_path,mask_path
1801,357428,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/357428_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/357428_mask.png
1932,374383,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/374383_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/374383_mask.png
3953,665500,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/665500_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/665500_mask.png
4306,717213,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/717213_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/717213_mask.png
5891,947183,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/947183_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/947183_mask.png
3005,527572,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/527572_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/527572_mask.png
3224,563801,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/563801_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/563801_mask.png
2411,444094,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/444094_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/444094_mask.png
4552,753638,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/753638_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/753638_mask.png
2112,401562,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/401562_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/401562_mask.png
4941,813523,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/813523_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/813523_mask.png
5517,892757,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/892757_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/892757_mask.png
1388,299227,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/299227_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/299227_mask.png
1510,313498,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/313498_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/313498_mask.png
4421,733755,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/733755_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/733755_mask.png
4759,782227,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/782227_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/782227_mask.png
3260,567954,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/567954_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/567954_mask.png
5226,851461,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/851461_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/851461_mask.png
844,225596,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/225596_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/225596_mask.png
2194,411554,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/411554_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/411554_mask.png
3648,621824,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/621824_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/621824_mask.png
5167,842246,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/842246_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/842246_mask.png
5436,880216,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/880216_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/880216_mask.png
3533,604596,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/604596_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/604596_mask.png
2307,428625,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/428625_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/428625_mask.png
1023,248997,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/248997_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/248997_mask.png
1500,312322,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/312322_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/312322_mask.png
4015,676161,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/676161_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/676161_mask.png
3798,641519,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/641519_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/641519_mask.png
1182,273498,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/273498_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/273498_mask.png
2049,392609,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/392609_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/392609_mask.png
4752,780630,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/780630_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/780630_mask.png
3385,585486,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/585486_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/585486_mask.png
3718,630092,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/630092_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/630092_mask.png
4115,690411,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/690411_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/690411_mask.png
5270,856919,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/856919_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/856919_mask.png
3645,621174,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/621174_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/621174_mask.png
195,129975,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/129975_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/129975_mask.png
5005,821399,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/821399_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/821399_mask.png
3573,609106,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/609106_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/609106_mask.png
2493,455255,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/455255_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/455255_mask.png
1448,305427,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/305427_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/305427_mask.png
352,153918,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153918_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153918_mask.png
3168,553521,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/553521_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/553521_mask.png
2448,449678,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/449678_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/449678_mask.png
5483,887257,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887257_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887257_mask.png
3668,62371,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/62371_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/62371_mask.png
4304,717126,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/717126_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/717126_mask.png
3789,640682,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/640682_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/640682_mask.png
714,206358,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/206358_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/206358_mask.png
4733,778294,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/778294_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/778294_mask.png
2515,458584,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/458584_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/458584_mask.png
3487,599941,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/599941_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/599941_mask.png
3977,669233,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669233_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669233_mask.png
2531,46094,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/46094_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/46094_mask.png
5166,842069,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/842069_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/842069_mask.png
4596,758973,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/758973_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/758973_mask.png
4122,692169,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/692169_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/692169_mask.png
3720,630221,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/630221_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/630221_mask.png
933,236589,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/236589_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/236589_mask.png
5544,8971,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/8971_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/8971_mask.png
3781,638829,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638829_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638829_mask.png
550,183552,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/183552_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/183552_mask.png
3157,551957,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/551957_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/551957_mask.png
5978,960291,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/960291_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/960291_mask.png
1653,336261,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/336261_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/336261_mask.png
6210,997980,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/997980_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/997980_mask.png
2837,503385,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/503385_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/503385_mask.png
1063,255045,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/255045_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/255045_mask.png
2524,459842,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/459842_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/459842_mask.png
4500,745704,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/745704_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/745704_mask.png
2479,453145,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/453145_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/453145_mask.png
6077,976309,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/976309_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/976309_mask.png
823,222692,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/222692_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/222692_mask.png
928,235973,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/235973_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/235973_mask.png
47,106737,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106737_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106737_mask.png
4106,689078,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/689078_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/689078_mask.png
4403,731187,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/731187_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/731187_mask.png
4547,753215,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/753215_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/753215_mask.png
4690,771348,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/771348_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/771348_mask.png
2408,443588,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/443588_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/443588_mask.png
1062,254842,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/254842_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/254842_mask.png
5281,858289,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/858289_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/858289_mask.png
1681,34100,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/34100_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/34100_mask.png
2566,465407,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/465407_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/465407_mask.png
5616,907545,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/907545_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/907545_mask.png
3489,600147,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/600147_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/600147_mask.png
2881,510528,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/510528_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/510528_mask.png
5214,849469,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/849469_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/849469_mask.png
2629,474767,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/474767_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/474767_mask.png
2390,440968,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/440968_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/440968_mask.png
3299,574311,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574311_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574311_mask.png
4549,753384,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/753384_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/753384_mask.png
3366,583564,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/583564_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/583564_mask.png
5865,944008,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/944008_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/944008_mask.png
5368,869328,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/869328_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/869328_mask.png
258,139775,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/139775_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/139775_mask.png
5175,843724,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/843724_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/843724_mask.png
3358,582270,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/582270_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/582270_mask.png
499,175963,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/175963_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/175963_mask.png
5699,920915,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/920915_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/920915_mask.png
5817,938177,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/938177_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/938177_mask.png
3120,545721,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/545721_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/545721_mask.png
3143,549813,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/549813_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/549813_mask.png
623,192726,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/192726_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/192726_mask.png
4214,705897,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/705897_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/705897_mask.png
4821,792582,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/792582_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/792582_mask.png
2943,51946,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/51946_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/51946_mask.png
4360,724941,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/724941_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/724941_mask.png
49,106797,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106797_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106797_mask.png
3603,614192,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/614192_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/614192_mask.png
189,129205,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/129205_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/129205_mask.png
1804,357846,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/357846_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/357846_mask.png
2246,419964,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419964_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419964_mask.png
1639,33463,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/33463_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/33463_mask.png
1912,372171,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372171_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372171_mask.png
4871,801398,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/801398_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/801398_mask.png
3374,584130,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/584130_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/584130_mask.png
6034,968835,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/968835_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/968835_mask.png
5635,909838,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/909838_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/909838_mask.png
347,153293,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153293_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153293_mask.png
2442,448103,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/448103_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/448103_mask.png
1178,273061,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/273061_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/273061_mask.png
2730,487582,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/487582_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/487582_mask.png
3381,585172,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/585172_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/585172_mask.png
3998,673848,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/673848_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/673848_mask.png
1580,323958,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/323958_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/323958_mask.png
1116,263318,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/263318_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/263318_mask.png
3250,566823,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/566823_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/566823_mask.png
120,118788,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/118788_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/118788_mask.png
759,213244,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/213244_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/213244_mask.png
3846,648616,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/648616_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/648616_mask.png
20,103341,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/103341_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/103341_mask.png
3469,596940,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/596940_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/596940_mask.png
4203,704571,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/704571_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/704571_mask.png
6184,993822,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/993822_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/993822_mask.png
5631,909083,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/909083_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/909083_mask.png
1924,373623,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373623_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373623_mask.png
5234,852387,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/852387_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/852387_mask.png
1636,333857,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/333857_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/333857_mask.png
3920,659670,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/659670_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/659670_mask.png
1000,245661,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/245661_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/245661_mask.png
1715,3452,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/3452_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/3452_mask.png
2999,525999,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/525999_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/525999_mask.png
4202,704392,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/704392_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/704392_mask.png
