,image_id,split,sat_image_path,mask_path
1936,375229,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/375229_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/375229_mask.png
4241,709100,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/709100_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/709100_mask.png
4983,819036,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/819036_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/819036_mask.png
3633,619754,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/619754_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/619754_mask.png
78,111475,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/111475_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/111475_mask.png
3806,642402,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/642402_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/642402_mask.png
2945,519944,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/519944_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/519944_mask.png
4349,723436,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723436_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723436_mask.png
3673,62464,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/62464_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/62464_mask.png
43,106448,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106448_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106448_mask.png
1157,268879,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/268879_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/268879_mask.png
753,212264,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/212264_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/212264_mask.png
1717,345999,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/345999_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/345999_mask.png
3622,617037,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/617037_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/617037_mask.png
3453,5947,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/5947_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/5947_mask.png
3104,541950,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/541950_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/541950_mask.png
402,161540,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/161540_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/161540_mask.png
1838,361334,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/361334_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/361334_mask.png
2552,462844,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/462844_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/462844_mask.png
1494,311544,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/311544_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/311544_mask.png
1222,278899,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/278899_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/278899_mask.png
4931,811919,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/811919_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/811919_mask.png
213,132806,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/132806_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/132806_mask.png
1603,328350,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328350_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328350_mask.png
1774,353807,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/353807_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/353807_mask.png
5974,959705,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/959705_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/959705_mask.png
1292,288500,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/288500_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/288500_mask.png
4490,744129,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/744129_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/744129_mask.png
3900,656294,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/656294_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/656294_mask.png
2244,419437,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419437_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419437_mask.png
3225,563983,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/563983_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/563983_mask.png
5685,91950,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/91950_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/91950_mask.png
3698,627789,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/627789_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/627789_mask.png
4113,689986,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/689986_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/689986_mask.png
3079,538331,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/538331_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/538331_mask.png
739,21009,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/21009_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/21009_mask.png
5988,961425,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/961425_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/961425_mask.png
2886,511525,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/511525_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/511525_mask.png
822,222673,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/222673_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/222673_mask.png
1931,374374,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/374374_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/374374_mask.png
5638,910400,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/910400_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/910400_mask.png
5484,887495,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887495_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887495_mask.png
2782,494003,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/494003_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/494003_mask.png
4867,801036,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/801036_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/801036_mask.png
3849,649400,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/649400_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/649400_mask.png
1591,326742,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/326742_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/326742_mask.png
6180,993512,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/993512_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/993512_mask.png
470,17193,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/17193_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/17193_mask.png
3927,661589,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/661589_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/661589_mask.png
547,183259,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/183259_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/183259_mask.png
1355,296658,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/296658_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/296658_mask.png
5185,84529,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/84529_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/84529_mask.png
5560,899000,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/899000_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/899000_mask.png
5914,950717,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/950717_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/950717_mask.png
2374,438028,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/438028_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/438028_mask.png
685,201520,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/201520_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/201520_mask.png
6053,972254,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/972254_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/972254_mask.png
3305,574652,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574652_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574652_mask.png
3176,555329,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/555329_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/555329_mask.png
5874,945265,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/945265_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/945265_mask.png
387,159273,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/159273_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/159273_mask.png
3976,669142,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669142_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669142_mask.png
5029,825009,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825009_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825009_mask.png
3805,642342,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/642342_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/642342_mask.png
1605,328902,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328902_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328902_mask.png
4612,760338,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/760338_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/760338_mask.png
1675,340354,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/340354_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/340354_mask.png
4951,814649,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/814649_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/814649_mask.png
4131,69335,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/69335_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/69335_mask.png
637,194424,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/194424_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/194424_mask.png
5939,95440,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/95440_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/95440_mask.png
1059,254653,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/254653_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/254653_mask.png
1890,368952,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/368952_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/368952_mask.png
1685,341469,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/341469_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/341469_mask.png
5168,842450,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/842450_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/842450_mask.png
6000,96399,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/96399_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/96399_mask.png
2301,427715,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/427715_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/427715_mask.png
365,155604,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/155604_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/155604_mask.png
1887,368124,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/368124_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/368124_mask.png
5157,840823,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/840823_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/840823_mask.png
744,211013,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/211013_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/211013_mask.png
5280,858077,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/858077_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/858077_mask.png
5741,928466,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/928466_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/928466_mask.png
719,207388,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/207388_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/207388_mask.png
4747,780044,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/780044_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/780044_mask.png
1432,303190,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/303190_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/303190_mask.png
4781,785843,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/785843_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/785843_mask.png
1456,30635,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/30635_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/30635_mask.png
295,144666,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/144666_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/144666_mask.png
4359,724870,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/724870_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/724870_mask.png
5520,893080,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/893080_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/893080_mask.png
3113,543812,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/543812_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/543812_mask.png
3887,654483,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/654483_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/654483_mask.png
5731,926812,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/926812_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/926812_mask.png
5491,887849,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887849_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887849_mask.png
809,220692,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/220692_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/220692_mask.png
1307,289959,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/289959_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/289959_mask.png
4264,712551,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/712551_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/712551_mask.png
5763,930950,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/930950_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/930950_mask.png
1034,250816,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/250816_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/250816_mask.png
242,137772,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/137772_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/137772_mask.png
6039,969112,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/969112_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/969112_mask.png
2902,513635,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/513635_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/513635_mask.png
5920,951195,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/951195_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/951195_mask.png
6086,97748,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/97748_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/97748_mask.png
5952,956106,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/956106_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/956106_mask.png
5454,883059,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/883059_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/883059_mask.png
86,113184,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/113184_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/113184_mask.png
4192,702777,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/702777_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/702777_mask.png
4324,719559,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/719559_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/719559_mask.png
1928,374028,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/374028_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/374028_mask.png
4162,697814,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697814_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697814_mask.png
4575,757028,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/757028_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/757028_mask.png
1918,373103,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373103_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373103_mask.png
4675,769782,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/769782_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/769782_mask.png
591,187593,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/187593_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/187593_mask.png
2434,447532,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/447532_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/447532_mask.png
3917,659140,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/659140_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/659140_mask.png
1518,315115,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/315115_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/315115_mask.png
1625,331305,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/331305_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/331305_mask.png
2494,455462,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/455462_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/455462_mask.png
2233,417078,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/417078_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/417078_mask.png
5622,908252,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/908252_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/908252_mask.png
5588,903343,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/903343_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/903343_mask.png
2867,508418,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/508418_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/508418_mask.png
981,243017,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/243017_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/243017_mask.png
5087,831505,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/831505_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/831505_mask.png
1621,330776,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/330776_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/330776_mask.png
1502,312663,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/312663_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/312663_mask.png
5903,949143,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/949143_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/949143_mask.png
4779,785528,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/785528_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/785528_mask.png
847,225869,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/225869_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/225869_mask.png
1324,292623,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/292623_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/292623_mask.png
918,23388,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/23388_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/23388_mask.png
3251,566886,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/566886_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/566886_mask.png
2747,489703,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/489703_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/489703_mask.png
4742,77955,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/77955_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/77955_mask.png
5833,940208,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/940208_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/940208_mask.png
5927,952241,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/952241_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/952241_mask.png
5034,825309,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825309_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825309_mask.png
2520,459067,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/459067_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/459067_mask.png
3512,602716,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/602716_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/602716_mask.png
5090,832167,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/832167_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/832167_mask.png
255,139401,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/139401_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/139401_mask.png
5353,86768,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86768_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86768_mask.png
